Solar,Wind,CCGT,Coal,Battery
0.43956872,0.390354784,1,1,1
0.505415455,0.485454124,1,1,1
0.524974158,0.517803457,1,1,1
0.496556767,0.541801875,1,1,1
0.422450913,0.556748465,1,1,1
0.309506725,0.546088755,1,1,1
0.177293006,0.576138002,1,1,1
0.074976313,0.557928328,1,1,1
0.020288778,0.556586981,1,1,1
0.000860883,0.529332856,1,1,1
0,0.561607645,1,1,1
0,0.544623149,1,1,1
0,0.544737379,1,1,1
0,0.538305045,1,1,1
0,0.510778194,1,1,1
0,0.374534053,1,1,1
0,0.305752436,1,1,1
0,0.301277795,1,1,1
0,0.315523678,1,1,1
3.49E-05,0.321162492,1,1,1
0.020184824,0.323961964,1,1,1
0.09371743,0.335873275,1,1,1
0.205735928,0.352587722,1,1,1
0.330826212,0.379846354,1,1,1
0.436202216,0.442011835,1,1,1
0.501833386,0.522316379,1,1,1
0.521195203,0.554478895,1,1,1
0.492607807,0.558078989,1,1,1
0.41837943,0.553168771,1,1,1
0.305428431,0.564515464,1,1,1
0.173918276,0.572573297,1,1,1
0.072948484,0.550471638,1,1,1
0.019384858,0.552544655,1,1,1
0.000733658,0.54525612,1,1,1
0,0.548777617,1,1,1
0,0.544437991,1,1,1
0,0.564523386,1,1,1
0,0.558084182,1,1,1
0,0.524598125,1,1,1
0,0.47309537,1,1,1
0,0.430113298,1,1,1
0,0.42166697,1,1,1
0,0.429295605,1,1,1
2.46E-05,0.439642654,1,1,1
0.019401888,0.446482409,1,1,1
0.092045164,0.455043949,1,1,1
0.203257406,0.440094713,1,1,1
0.327719887,0.44604198,1,1,1
0.432818611,0.477726942,1,1,1
0.498238143,0.549019587,1,1,1
0.517409834,0.603383362,1,1,1
0.48866127,0.611031242,1,1,1
0.414320846,0.608724483,1,1,1
0.301376995,0.611032741,1,1,1
0.170600765,0.607024059,1,1,1
0.070967351,0.59685836,1,1,1
0.018502523,0.591755991,1,1,1
0.000621657,0.568279164,1,1,1
0,0.578058897,1,1,1
0,0.541186457,1,1,1
0,0.527629471,1,1,1
0,0.518229358,1,1,1
0,0.48606716,1,1,1
0,0.422081895,1,1,1
0,0.346034227,1,1,1
0,0.310633007,1,1,1
0,0.340905242,1,1,1
1.67E-05,0.331370256,1,1,1
0.018594367,0.32892088,1,1,1
0.090295482,0.336880032,1,1,1
0.200662587,0.343306382,1,1,1
0.324469852,0.361327635,1,1,1
0.429282576,0.384937784,1,1,1
0.494492067,0.439330563,1,1,1
0.513480533,0.47804188,1,1,1
0.484582144,0.498200779,1,1,1
0.410146257,0.509855461,1,1,1
0.297238231,0.521938936,1,1,1
0.16726632,0.520633278,1,1,1
0.069004551,0.507001958,1,1,1
0.017642113,0.505468629,1,1,1
0.00052383,0.505291862,1,1,1
0,0.504290012,1,1,1
0,0.495018257,1,1,1
0,0.495379228,1,1,1
0,0.504628379,1,1,1
0,0.480905646,1,1,1
0,0.420517887,1,1,1
0,0.33677448,1,1,1
0,0.328068747,1,1,1
0,0.310054757,1,1,1
1.10E-05,0.322176392,1,1,1
0.017764868,0.341855385,1,1,1
0.088470673,0.320437358,1,1,1
0.19795377,0.324622034,1,1,1
0.321077985,0.367960366,1,1,1
0.425595796,0.41667559,1,1,1
0.490597009,0.473023719,1,1,1
0.509409382,0.487310491,1,1,1
0.480372781,0.492273134,1,1,1
0.405858416,0.500695574,1,1,1
0.293016026,0.493782007,1,1,1
0.163918478,0.472347209,1,1,1
0.067062451,0.457972432,1,1,1
0.016811708,0.442138496,1,1,1
0.00043834,0.433989195,1,1,1
0,0.434080884,1,1,1
0,0.432736159,1,1,1
0,0.430114056,1,1,1
0,0.418627387,1,1,1
0,0.415866631,1,1,1
0,0.342290684,1,1,1
0,0.267186272,1,1,1
0,0.238534185,1,1,1
0,0.257497688,1,1,1
6.80E-06,0.263873022,1,1,1
0.016947837,0.268340337,1,1,1
0.086651272,0.282577589,1,1,1
0.195243514,0.299162822,1,1,1
0.317676186,0.340279775,1,1,1
0.421896784,0.385088859,1,1,1
0.486694248,0.46829106,1,1,1
0.505337949,0.484280964,1,1,1
0.476172609,0.480632395,1,1,1
0.401590951,0.479858766,1,1,1
0.28882994,0.473031958,1,1,1
0.160632507,0.472761337,1,1,1
0.065170559,0.446360359,1,1,1
0.016010698,0.439731744,1,1,1
0.000364095,0.434505557,1,1,1
0,0.4318831,1,1,1
0,0.424811845,1,1,1
0,0.419392397,1,1,1
0,0.416721761,1,1,1
0,0.413132005,1,1,1
0,0.358121091,1,1,1
0,0.286742133,1,1,1
0,0.278766036,1,1,1
0,0.296868055,1,1,1
3.99E-06,0.326340249,1,1,1
0.016143804,0.363971194,1,1,1
0.084838,0.393850018,1,1,1
0.192533042,0.409203161,1,1,1
0.314266124,0.437239614,1,1,1
0.418187228,0.504306682,1,1,1
0.482785684,0.567258077,1,1,1
0.501268329,0.576984741,1,1,1
0.471983864,0.556348426,1,1,1
0.397346181,0.541995173,1,1,1
0.28468245,0.533597846,1,1,1
0.157407883,0.527305485,1,1,1
0.063328798,0.509545816,1,1,1
0.015238714,0.497316475,1,1,1
0.000299993,0.488603227,1,1,1
0,0.486983067,1,1,1
0,0.488647191,1,1,1
0,0.494264274,1,1,1
0,0.49331467,1,1,1
0,0.48157966,1,1,1
0,0.42940575,1,1,1
0,0.360913391,1,1,1
0,0.342795879,1,1,1
0,0.341112841,1,1,1
2.18E-06,0.373278131,1,1,1
0.015353282,0.388921243,1,1,1
0.083031565,0.425167246,1,1,1
0.189823608,0.432013729,1,1,1
0.310849523,0.430200715,1,1,1
0.414468861,0.408873928,1,1,1
0.47887326,0.493034966,1,1,1
0.497202651,0.535350116,1,1,1
0.467808808,0.548742964,1,1,1
0.393126439,0.549478941,1,1,1
0.280576033,0.52514739,1,1,1
0.154244932,0.495362859,1,1,1
0.061536894,0.464624128,1,1,1
0.014495276,0.445966329,1,1,1
0.00024516,0.42577087,1,1,1
0,0.401055708,1,1,1
0,0.380321884,1,1,1
0,0.366796822,1,1,1
0,0.359915734,1,1,1
0,0.350578776,1,1,1
0,0.294814396,1,1,1
0,0.238095933,1,1,1
0,0.213966805,1,1,1
0,0.22133446,1,1,1
1.09E-06,0.234008462,1,1,1
0.014576927,0.247706642,1,1,1
0.08123275,0.265383297,1,1,1
0.187116467,0.286016348,1,1,1
0.307428148,0.284129509,1,1,1
0.410743452,0.335692904,1,1,1
0.474958953,0.435187634,1,1,1
0.493143075,0.486147243,1,1,1
0.463649728,0.506388978,1,1,1
0.388934073,0.526847923,1,1,1
0.276513169,0.523950205,1,1,1
0.151144091,0.524568868,1,1,1
0.059794768,0.493918255,1,1,1
0.013779923,0.488167824,1,1,1
0.000198585,0.483524178,1,1,1
0,0.480410433,1,1,1
0,0.480611607,1,1,1
0,0.480680294,1,1,1
0,0.456501383,1,1,1
0,0.419861177,1,1,1
0,0.325898772,1,1,1
0,0.267901718,1,1,1
0,0.238658645,1,1,1
0,0.262181486,1,1,1
4.46E-07,0.274236031,1,1,1
0.013815302,0.29834946,1,1,1
0.079442315,0.306030051,1,1,1
0.184412883,0.324628385,1,1,1
0.304003789,0.335963736,1,1,1
0.407012796,0.402495007,1,1,1
0.471044763,0.489201045,1,1,1
0.489091787,0.556472643,1,1,1
0.459508936,0.574044781,1,1,1
0.384771449,0.575026308,1,1,1
0.272496339,0.575163825,1,1,1
0.148105692,0.549325227,1,1,1
0.058101952,0.53239942,1,1,1
0.01309229,0.524049825,1,1,1
0.000159378,0.51455424,1,1,1
0,0.514639019,1,1,1
0,0.525319889,1,1,1
0,0.512853904,1,1,1
0,0.524840821,1,1,1
0,0.500100367,1,1,1
0,0.406394789,1,1,1
0,0.321349193,1,1,1
0,0.300974096,1,1,1
0,0.313449763,1,1,1
1.85E-07,0.322970284,1,1,1
0.013069051,0.337642186,1,1,1
0.077661071,0.344657007,1,1,1
0.18171391,0.362835309,1,1,1
0.300578247,0.370441589,1,1,1
0.403278699,0.411626839,1,1,1
0.46713271,0.463920145,1,1,1
0.48505099,0.500047018,1,1,1
0.455388761,0.51572773,1,1,1
0.380640949,0.520556453,1,1,1
0.26852803,0.514084338,1,1,1
0.145130515,0.512027392,1,1,1
0.056458186,0.504783722,1,1,1
0.012432014,0.5119323,1,1,1
0.000126702,0.502408055,1,1,1
0,0.49224163,1,1,1
0,0.487492088,1,1,1
0,0.472007552,1,1,1
0,0.46597214,1,1,1
0,0.444563511,1,1,1
0,0.372299249,1,1,1
0,0.303624502,1,1,1
0,0.274587509,1,1,1
0,0.279028779,1,1,1
1.86E-08,0.286341524,1,1,1
0.012338781,0.284228053,1,1,1
0.075889601,0.28974775,1,1,1
0.179020853,0.287655727,1,1,1
0.297153315,0.296483579,1,1,1
0.399542966,0.32961748,1,1,1
0.463224815,0.393232331,1,1,1
0.481022899,0.431745566,1,1,1
0.451291544,0.449291878,1,1,1
0.376544968,0.447113594,1,1,1
0.264610726,0.449142902,1,1,1
0.142219621,0.446941934,1,1,1
0.054863025,0.431963933,1,1,1
0.011798619,0.429432185,1,1,1
9.97E-05,0.421707981,1,1,1
0,0.409098805,1,1,1
0,0.396683707,1,1,1
0,0.372685688,1,1,1
0,0.358186627,1,1,1
0,0.34257441,1,1,1
0,0.279035432,1,1,1
0,0.205107062,1,1,1
0,0.174923583,1,1,1
0,0.173054888,1,1,1
0,0.180883258,1,1,1
0.011625167,0.197720319,1,1,1
0.074128824,0.204386547,1,1,1
0.176334785,0.218164221,1,1,1
0.293730764,0.249997695,1,1,1
0.395807387,0.289039196,1,1,1
0.459323093,0.324052646,1,1,1
0.477009727,0.350853323,1,1,1
0.447219635,0.358766934,1,1,1
0.372485905,0.377611475,1,1,1
0.260746898,0.373705908,1,1,1
0.139373096,0.373557979,1,1,1
0.053315943,0.365893765,1,1,1
0.011191727,0.374410158,1,1,1
7.76E-05,0.371280254,1,1,1
0,0.373687618,1,1,1
0,0.372845327,1,1,1
0,0.373064884,1,1,1
0,0.373332133,1,1,1
0,0.367608927,1,1,1
0,0.308237892,1,1,1
0,0.251007173,1,1,1
0,0.226519151,1,1,1
0,0.22167621,1,1,1
0,0.235914398,1,1,1
0.010928803,0.24600281,1,1,1
0.072379372,0.258954151,1,1,1
0.173656858,0.271500116,1,1,1
0.290312331,0.319752743,1,1,1
0.392073728,0.373673263,1,1,1
0.455429542,0.440401208,1,1,1
0.473013678,0.469250093,1,1,1
0.443175374,0.486242167,1,1,1
0.368466156,0.496685851,1,1,1
0.256938997,0.486953528,1,1,1
0.136591528,0.469243949,1,1,1
0.051816516,0.441462974,1,1,1
0.010610994,0.427504705,1,1,1
5.98E-05,0.408460315,1,1,1
0,0.394417762,1,1,1
0,0.393181853,1,1,1
0,0.3950768,1,1,1
0,0.394360451,1,1,1
0,0.394469811,1,1,1
0,0.340878789,1,1,1
0,0.269726399,1,1,1
0,0.250986161,1,1,1
0,0.247173193,1,1,1
0,0.250962473,1,1,1
0.010250326,0.256472091,1,1,1
0.07064187,0.263625768,1,1,1
0.170988245,0.279180962,1,1,1
0.286899714,0.285136341,1,1,1
0.38834373,0.316514685,1,1,1
0.451546138,0.383768816,1,1,1
0.46903694,0.414494905,1,1,1
0.439161093,0.429891115,1,1,1
0.364488106,0.43728779,1,1,1
0.253189437,0.440186021,1,1,1
0.133875617,0.434026633,1,1,1
0.050364241,0.42703993,1,1,1
0.010055877,0.424728789,1,1,1
4.57E-05,0.423619165,1,1,1
0,0.423257479,1,1,1
0,0.417811738,1,1,1
0,0.418562204,1,1,1
0,0.419605214,1,1,1
0,0.414376671,1,1,1
0,0.350192617,1,1,1
0,0.279377836,1,1,1
0,0.252612361,1,1,1
0,0.251303054,1,1,1
0,0.254249772,1,1,1
0.009590393,0.258992248,1,1,1
0.068917009,0.271336089,1,1,1
0.168329756,0.280825082,1,1,1
0.283494581,0.291926128,1,1,1
0.384619112,0.32716633,1,1,1
0.447674843,0.397611315,1,1,1
0.465081687,0.440385919,1,1,1
0.435179109,0.466079944,1,1,1
0.360554119,0.485916873,1,1,1
0.249500583,0.499482712,1,1,1
0.131225423,0.511199216,1,1,1
0.048958571,0.509916057,1,1,1
0.009526072,0.51278361,1,1,1
3.45E-05,0.506513816,1,1,1
0,0.509427051,1,1,1
0,0.506249432,1,1,1
0,0.509864314,1,1,1
0,0.517593698,1,1,1
0,0.501455634,1,1,1
0,0.462064232,1,1,1
0,0.373036922,1,1,1
0,0.346305012,1,1,1
0,0.348999343,1,1,1
0,0.384684859,1,1,1
0.008949589,0.387077332,1,1,1
0.067205572,0.38561336,1,1,1
0.165682602,0.408539224,1,1,1
0.280098586,0.450026173,1,1,1
0.380901598,0.494031618,1,1,1
0.443817616,0.571423443,1,1,1
0.461150092,0.607406627,1,1,1
0.431231734,0.615123755,1,1,1
0.35666655,0.619634676,1,1,1
0.245874748,0.619030051,1,1,1
0.128641121,0.619554393,1,1,1
0.047598977,0.619545166,1,1,1
0.009021042,0.624021253,1,1,1
2.57E-05,0.629629732,1,1,1
0,0.630938846,1,1,1
0,0.634013084,1,1,1
0,0.638704969,1,1,1
0,0.64620896,1,1,1
0,0.648051291,1,1,1
0,0.573367025,1,1,1
0,0.510805323,1,1,1
0,0.501197788,1,1,1
0,0.52593178,1,1,1
0,0.527496442,1,1,1
0.008328529,0.490583138,1,1,1
0.065508061,0.484571538,1,1,1
0.16304781,0.46799424,1,1,1
0.276713395,0.470324196,1,1,1
0.377192934,0.484633412,1,1,1
0.439976438,0.543471695,1,1,1
0.457244342,0.584089365,1,1,1
0.427321285,0.60198904,1,1,1
0.352827743,0.60611935,1,1,1
0.24231419,0.610941624,1,1,1
0.126123015,0.6070066,1,1,1
0.046284976,0.603095914,1,1,1
0.008540195,0.60667545,1,1,1
1.89E-05,0.615595293,1,1,1
0,0.618987204,1,1,1
0,0.627228557,1,1,1
0,0.626099159,1,1,1
0,0.640467804,1,1,1
0,0.640048919,1,1,1
0,0.564035663,1,1,1
0,0.512765761,1,1,1
0,0.485221329,1,1,1
0,0.487684885,1,1,1
0,0.48442549,1,1,1
0.007727881,0.482409926,1,1,1
0.063825204,0.478629756,1,1,1
0.160426481,0.469900721,1,1,1
0.273340707,0.478562337,1,1,1
0.373494922,0.490968909,1,1,1
0.436153334,0.521229776,1,1,1
0.453366656,0.538445799,1,1,1
0.423450095,0.54889131,1,1,1
0.349040042,0.552401625,1,1,1
0.238821109,0.5585374,1,1,1
0.123670806,0.561646204,1,1,1
0.045015991,0.562090441,1,1,1
0.008083068,0.548693062,1,1,1
1.37E-05,0.534691329,1,1,1
0,0.523738344,1,1,1
0,0.510281387,1,1,1
0,0.505308839,1,1,1
0,0.502183978,1,1,1
0,0.494640233,1,1,1
0,0.437938073,1,1,1
0,0.327622572,1,1,1
0,0.290811866,1,1,1
0,0.284467965,1,1,1
0,0.288190698,1,1,1
0.007148213,0.296350693,1,1,1
0.062157792,0.315165835,1,1,1
0.157819909,0.323867412,1,1,1
0.26998228,0.333696137,1,1,1
0.369809425,0.381380772,1,1,1
0.43235038,0.444666057,1,1,1
0.449519288,0.468784424,1,1,1
0.419620519,0.484425903,1,1,1
0.345305788,0.488464631,1,1,1
0.235397634,0.490892966,1,1,1
0.121285166,0.482142207,1,1,1
0.043791358,0.475208281,1,1,1
0.007649088,0.462671972,1,1,1
9.74E-06,0.443790143,1,1,1
0,0.4330985,1,1,1
0,0.426942629,1,1,1
0,0.428556848,1,1,1
0,0.431528777,1,1,1
0,0.435586602,1,1,1
0,0.394399254,1,1,1
0,0.298267126,1,1,1
0,0.259265169,1,1,1
0,0.268693837,1,1,1
0,0.280300352,1,1,1
0.006590152,0.303688822,1,1,1
0.060506545,0.317169935,1,1,1
0.155229205,0.3260132,1,1,1
0.266639904,0.333360047,1,1,1
0.366138379,0.377871409,1,1,1
0.428569707,0.458228196,1,1,1
0.44570453,0.508217889,1,1,1
0.415834923,0.527034448,1,1,1
0.34162731,0.525195891,1,1,1
0.232045813,0.509261924,1,1,1
0.118966174,0.496138531,1,1,1
0.042610569,0.480349735,1,1,1
0.007237664,0.477838042,1,1,1
6.78E-06,0.474113244,1,1,1
0,0.466927646,1,1,1
0,0.460003544,1,1,1
0,0.44836379,1,1,1
0,0.445628996,1,1,1
0,0.442253095,1,1,1
0,0.369596579,1,1,1
0,0.239209793,1,1,1
0,0.19463122,1,1,1
0,0.204719101,1,1,1
0,0.222850948,1,1,1
0.006054205,0.242568589,1,1,1
0.058872253,0.256986247,1,1,1
0.152655705,0.267100382,1,1,1
0.263315418,0.263869416,1,1,1
0.362483785,0.304871064,1,1,1
0.424813493,0.380166233,1,1,1
0.441924701,0.42971734,1,1,1
0.412095678,0.446061123,1,1,1
0.338006913,0.444685432,1,1,1
0.228767593,0.443736458,1,1,1
0.116713409,0.437206293,1,1,1
0.041472962,0.425841777,1,1,1
0.006848192,0.419522212,1,1,1
4.58E-06,0.417090082,1,1,1
0,0.417461099,1,1,1
0,0.419127431,1,1,1
0,0.412583325,1,1,1
0,0.415964957,1,1,1
0,0.403955706,1,1,1
0,0.33442391,1,1,1
0,0.252719055,1,1,1
0,0.22249607,1,1,1
0,0.221676496,1,1,1
0,0.228057977,1,1,1
0.005540941,0.236025869,1,1,1
0.057255693,0.246726681,1,1,1
0.150100713,0.252056407,1,1,1
0.260010719,0.253184465,1,1,1
0.358847705,0.298210909,1,1,1
0.421083957,0.357506818,1,1,1
0.438182133,0.413172475,1,1,1
0.408405146,0.423255483,1,1,1
0.334446866,0.410937635,1,1,1
0.225564805,0.401925947,1,1,1
0.114527112,0.393383633,1,1,1
0.040377807,0.37562683,1,1,1
0.006480118,0.375768628,1,1,1
3.02E-06,0.358635734,1,1,1
0,0.345829789,1,1,1
0,0.312745476,1,1,1
0,0.330900048,1,1,1
0,0.32745016,1,1,1
0,0.322473348,1,1,1
0,0.257198869,1,1,1
0,0.19983763,1,1,1
0,0.167919883,1,1,1
0,0.163710737,1,1,1
0,0.169941879,1,1,1
0.005050917,0.178446342,1,1,1
0.055657654,0.188152299,1,1,1
0.147565543,0.200425631,1,1,1
0.256727694,0.208136154,1,1,1
0.355232246,0.278972579,1,1,1
0.417383345,0.346108168,1,1,1
0.434479168,0.390742244,1,1,1
0.404765669,0.410214755,1,1,1
0.330949392,0.41395226,1,1,1
0.222439156,0.408643611,1,1,1
0.112407348,0.39931854,1,1,1
0.039324563,0.391488882,1,1,1
0.006132691,0.385461689,1,1,1
1.90E-06,0.383377989,1,1,1
0,0.385435446,1,1,1
0,0.38914601,1,1,1
0,0.392851542,1,1,1
0,0.394942612,1,1,1
0,0.393806413,1,1,1
0,0.328398395,1,1,1
0,0.219603126,1,1,1
0,0.199964321,1,1,1
0,0.19729368,1,1,1
0,0.191217465,1,1,1
0.004584522,0.191155185,1,1,1
0.054079074,0.195931317,1,1,1
0.145051754,0.188083098,1,1,1
0.253468258,0.185222863,1,1,1
0.351639557,0.219825406,1,1,1
0.413713924,0.256672343,1,1,1
0.430818144,0.272060951,1,1,1
0.401179566,0.290683252,1,1,1
0.327516661,0.320736075,1,1,1
0.219392219,0.323423091,1,1,1
0.110354209,0.302896551,1,1,1
0.038312294,0.303060376,1,1,1
0.005805311,0.301222951,1,1,1
1.15E-06,0.309590603,1,1,1
0,0.314345283,1,1,1
0,0.313795623,1,1,1
0,0.318663268,1,1,1
0,0.326781323,1,1,1
0,0.332352444,1,1,1
0,0.285227757,1,1,1
0,0.209787749,1,1,1
0,0.176146806,1,1,1
0,0.175097442,1,1,1
0,0.179513471,1,1,1
0.004142181,0.184700836,1,1,1
0.05252081,0.192308203,1,1,1
0.142560576,0.193534193,1,1,1
0.2502343,0.213681312,1,1,1
0.348071822,0.262945905,1,1,1
0.410077977,0.312981995,1,1,1
0.427201395,0.355393325,1,1,1
0.397649127,0.374546451,1,1,1
0.324150792,0.391110135,1,1,1
0.216425438,0.418883333,1,1,1
0.108367761,0.426814196,1,1,1
0.037340503,0.441485354,1,1,1
0.005497317,0.442205406,1,1,1
6.57E-07,0.440581546,1,1,1
0,0.447513408,1,1,1
0,0.449101634,1,1,1
0,0.446470826,1,1,1
0,0.439850442,1,1,1
0,0.4422582,1,1,1
0,0.407764733,1,1,1
0,0.312452702,1,1,1
0,0.268769203,1,1,1
0,0.266639942,1,1,1
0,0.2759065,1,1,1
0.003724193,0.295887274,1,1,1
0.050983541,0.307647455,1,1,1
0.140093455,0.325278664,1,1,1
0.247027733,0.359200999,1,1,1
0.34453125,0.42650882,1,1,1
0.406477795,0.503102172,1,1,1
0.423631243,0.538281691,1,1,1
0.394176609,0.552773153,1,1,1
0.320853848,0.55590312,1,1,1
0.213540127,0.554378554,1,1,1
0.106447888,0.542993198,1,1,1
0.036408426,0.533635289,1,1,1
0.005207882,0.532658744,1,1,1
3.46E-07,0.525994935,1,1,1
0,0.534078088,1,1,1
0,0.537324159,1,1,1
0,0.537707163,1,1,1
0,0.545069944,1,1,1
0,0.554600463,1,1,1
0,0.514054777,1,1,1
0,0.428951915,1,1,1
0,0.387659237,1,1,1
0,0.384992464,1,1,1
0,0.394496696,1,1,1
0.003330951,0.423244262,1,1,1
0.0494683,0.433743761,1,1,1
0.137651761,0.447196905,1,1,1
0.243850496,0.465927281,1,1,1
0.341020067,0.534618504,1,1,1
0.402915672,0.583603585,1,1,1
0.420109996,0.610184006,1,1,1
0.390764238,0.618325501,1,1,1
0.317627836,0.613122557,1,1,1
0.210737471,0.600458628,1,1,1
0.104594641,0.587948017,1,1,1
0.03551522,0.570055393,1,1,1
0.004936357,0.562531832,1,1,1
1.61E-07,0.556809198,1,1,1
0,0.547372275,1,1,1
0,0.541937155,1,1,1
0,0.53781029,1,1,1
0,0.53443529,1,1,1
0,0.539759178,1,1,1
0,0.479594426,1,1,1
0,0.383727774,1,1,1
0,0.312967716,1,1,1
0,0.296524218,1,1,1
0,0.298877607,1,1,1
0.002962478,0.306721009,1,1,1
0.047975806,0.310339415,1,1,1
0.135236845,0.32199918,1,1,1
0.240704484,0.372270566,1,1,1
0.337540515,0.447423773,1,1,1
0.399393901,0.527923522,1,1,1
0.416639942,0.514715181,1,1,1
0.3874142,0.51055995,1,1,1
0.314474702,0.507862602,1,1,1
0.208018533,0.497367345,1,1,1
0.102807757,0.478842786,1,1,1
0.034660163,0.456259734,1,1,1
0.004682075,0.45592064,1,1,1
4.88E-08,0.451699851,1,1,1
0,0.44698889,1,1,1
0,0.441749926,1,1,1
0,0.436410184,1,1,1
0,0.431769925,1,1,1
0,0.410545304,1,1,1
0,0.3568063,1,1,1
0,0.284718797,1,1,1
0,0.247933025,1,1,1
0,0.235049602,1,1,1
0,0.237547353,1,1,1
0.002618831,0.24904659,1,1,1
0.046506865,0.249742273,1,1,1
0.13285006,0.272340132,1,1,1
0.237591505,0.330883338,1,1,1
0.334094846,0.40766388,1,1,1
0.395914772,0.458710749,1,1,1
0.413223351,0.487618288,1,1,1
0.384128643,0.501215894,1,1,1
0.311396336,0.508975562,1,1,1
0.205384255,0.50937313,1,1,1
0.101087024,0.515178859,1,1,1
0.033842567,0.495817778,1,1,1
0.00444428,0.49529587,1,1,1
9.70E-09,0.502037044,1,1,1
0,0.507278809,1,1,1
0,0.508853094,1,1,1
0,0.512080365,1,1,1
0,0.517140828,1,1,1
0,0.521427981,1,1,1
0,0.484558845,1,1,1
0,0.424364582,1,1,1
0,0.390000275,1,1,1
0,0.364882086,1,1,1
0,0.379220239,1,1,1
0.002300187,0.38681365,1,1,1
0.04506234,0.400501183,1,1,1
0.130492827,0.422171565,1,1,1
0.234513496,0.489071967,1,1,1
0.330685323,0.568939746,1,1,1
0.392480572,0.612265508,1,1,1
0.40986247,0.637371185,1,1,1
0.380909675,0.64910052,1,1,1
0.308394565,0.658827178,1,1,1
0.202835466,0.65844563,1,1,1
0.099432245,0.651969194,1,1,1
0.033061744,0.640328093,1,1,1
0.004222342,0.627686194,1,1,1
0,0.627096081,1,1,1
0,0.604868997,1,1,1
0,0.588803536,1,1,1
0,0.572433727,1,1,1
0,0.558676602,1,1,1
0,0.560522659,1,1,1
0,0.523215681,1,1,1
0,0.471336702,1,1,1
0,0.429764611,1,1,1
0,0.420863137,1,1,1
0,0.416553553,1,1,1
0.002006381,0.421669227,1,1,1
0.043643014,0.425450998,1,1,1
0.128166525,0.441943388,1,1,1
0.231472197,0.465272403,1,1,1
0.32731422,0.514496895,1,1,1
0.389093583,0.560813821,1,1,1
0.406559527,0.576897068,1,1,1
0.377759367,0.589767088,1,1,1
0.305471158,0.592764802,1,1,1
0.200372957,0.590527231,1,1,1
0.097843259,0.579386752,1,1,1
0.032316925,0.562655768,1,1,1
0.004015441,0.568033016,1,1,1
0,0.543909863,1,1,1
0,0.520484207,1,1,1
0,0.505086356,1,1,1
0,0.490576584,1,1,1
0,0.46849798,1,1,1
0,0.480965584,1,1,1
0,0.422416827,1,1,1
0,0.336843935,1,1,1
0,0.291100899,1,1,1
0,0.270075305,1,1,1
0,0.263382315,1,1,1
0.001736916,0.255023439,1,1,1
0.04224958,0.248298171,1,1,1
0.125872375,0.239801947,1,1,1
0.228469344,0.253666711,1,1,1
0.323983823,0.338389888,1,1,1
0.385756088,0.404974345,1,1,1
0.40331673,0.437431315,1,1,1
0.374679751,0.462929054,1,1,1
0.302627824,0.472153991,1,1,1
0.197997286,0.47284872,1,1,1
0.096319586,0.472425462,1,1,1
0.031607388,0.466315643,1,1,1
0.003822914,0.458256844,1,1,1
0,0.466780304,1,1,1
0,0.451341648,1,1,1
0,0.438736551,1,1,1
0,0.427142384,1,1,1
0,0.421618997,1,1,1
0,0.414696013,1,1,1
0,0.382163868,1,1,1
0,0.249487386,1,1,1
0,0.188888675,1,1,1
0,0.167871404,1,1,1
0,0.159537287,1,1,1
0.001491623,0.154951201,1,1,1
0.040882899,0.153529332,1,1,1
0.123611692,0.157616756,1,1,1
0.22550703,0.189030693,1,1,1
0.320696432,0.263627063,1,1,1
0.382470369,0.33896997,1,1,1
0.40013627,0.395803865,1,1,1
0.371672823,0.443152761,1,1,1
0.299866219,0.449659981,1,1,1
0.195709026,0.449437571,1,1,1
0.094860855,0.434433065,1,1,1
0.030932403,0.413029786,1,1,1
0.003642286,0.399700173,1,1,1
0,0.387843516,1,1,1
0,0.373592842,1,1,1
0,0.365391265,1,1,1
0,0.351737361,1,1,1
0,0.326367641,1,1,1
0,0.326118741,1,1,1
0,0.302651648,1,1,1
0,0.198306715,1,1,1
0,0.127619196,1,1,1
0,0.09984812,1,1,1
0,0.092535782,1,1,1
0.001277848,0.090854335,1,1,1
0.039597383,0.090685071,1,1,1
0.121437066,0.093395703,1,1,1
0.222628248,0.117077288,1,1,1
0.317494911,0.153725034,1,1,1
0.379279637,0.200486794,1,1,1
0.397059678,0.239241759,1,1,1
0.368775359,0.26543802,1,1,1
0.297211395,0.27978571,1,1,1
0.193497069,0.289205012,1,1,1
0.093429962,0.292934515,1,1,1
0.030280143,0.293842307,1,1,1
0.003474614,0.297441806,1,1,1
0,0.288536849,1,1,1
0,0.281702225,1,1,1
0,0.282705937,1,1,1
0,0.286060533,1,1,1
0,0.292767805,1,1,1
0,0.295047733,1,1,1
0,0.272520608,1,1,1
0,0.193490925,1,1,1
0,0.150010133,1,1,1
0,0.140909268,1,1,1
0,0.141183882,1,1,1
0.00108522,0.147396549,1,1,1
0.038339104,0.157115417,1,1,1
0.119298843,0.178816822,1,1,1
0.219793121,0.22395598,1,1,1
0.314340848,0.308841914,1,1,1
0.376145068,0.396002124,1,1,1
0.394049565,0.457877533,1,1,1
0.365954197,0.49658742,1,1,1
0.294640867,0.509309686,1,1,1
0.19137164,0.513312654,1,1,1
0.0920636,0.516476118,1,1,1
0.029661849,0.517815954,1,1,1
0.003319195,0.545346163,1,1,1
0,0.557024237,1,1,1
0,0.547857968,1,1,1
0,0.526191587,1,1,1
