Commercial,Industrial,Residential,Transportation
2118.277242,6307.467506,4535.374533,10948.37859
2234.765871,6358.705522,6570.665561,10152.31738
2437.912387,6837.117887,11146.04248,16105.07667
9977.412341,7310.584942,22461.81627,21281.96494
11362.8958,7811.207509,31796.91197,39118.99879
9930.519954,7758.163313,29972.25989,44472.58111
8903.084743,7822.100913,20799.66748,43458.85569
8199.600479,7562.08851,22728.02618,47496.56257
8003.165086,7566.062013,25719.6227,57355.39816
8222.794228,7637.207489,23607.78126,65137.11856
8187.871359,7673.366706,22628.44641,67615.18052
8178.402369,7623.568544,22835.26767,76600.64862
8224.078845,7534.680774,21170.33748,101916.4532
8345.258583,7397.193757,23141.45922,133407.6367
3090.26486,7289.065362,27977.22904,157564.6458
2998.722491,7324.978294,33186.57558,127991.8351
2848.048605,7474.824754,34980.86962,75529.55501
2632.510922,7521.605083,35746.05287,54936.94817
2469.399552,7325.720025,32958.35266,41803.59837
2304.241568,7078.578285,23523.18064,35531.12115
2205.177154,6814.679293,16438.17868,26618.98827
2144.669996,6543.606606,11164.77969,18450.72166
2098.169683,6380.80917,7987.336455,14029.54602
2082.063278,6378.373516,4676.12543,10916.16109
2119.333656,6304.358123,4546.692977,11011.85969
2237.145916,6349.984584,6572.456659,10224.67876
2441.565758,6798.484952,11160.1723,16195.7558
9093.724539,7186.728643,22572.99704,21474.14153
10584.35235,7707.164528,31964.70908,39425.1533
9380.424539,7744.180818,30309.62573,45020.42493
8546.182793,7889.882245,21152.14829,44188.53615
7978.372202,7648.541031,23163.97221,48376.04314
7822.518215,7632.689922,26099.38258,58227.59347
8004.49219,7684.346384,23914.42281,66077.83258
7975.824721,7719.454329,22898.13837,68571.82616
7959.352019,7653.441135,23061.73116,77569.44603
7972.160623,7549.605601,21359.68424,103197.9612
7995.697249,7369.940611,23247.98744,134601.3592
3108.475218,7235.93528,27089.68691,158614.124
3005.42561,7261.632125,32346.69262,128320.0015
2857.792064,7416.217227,34180.24317,75805.79075
2647.525334,7473.005461,34950.93013,55260.36708
2487.7345,7335.386627,32080.17848,42115.40332
2332.081165,7134.446032,23743.52688,35969.02606
2243.315361,6897.401876,16674.92416,27072.85735
2180.054251,6595.144574,11302.17147,18720.24565
2142.188356,6464.269509,8112.583617,14292.25887
2129.804037,6474.562548,4754.195989,11134.53701
2169.437844,6406.617916,4631.469199,11246.19004
2287.212845,6449.876402,6694.619646,10435.81374
2489.676456,6896.912062,11348.14559,16514.37905
8711.996725,7283.799044,22992.41557,21877.0675
10158.66405,7791.559205,32359.77495,39894.54392
9001.315466,7801.005834,30545.20185,45340.47687
8202.171948,7889.868706,21163.0984,44246.60813
7665.546007,7611.993377,23040.00234,48213.64525
7515.52063,7556.607739,25812.9557,57753.44007
7733.329334,7598.002305,23557.53849,65369.59845
7701.033257,7598.745733,22407.84453,67470.63099
7648.196042,7492.220102,22403.98795,75792.12648
7620.963053,7358.922342,20605.56734,100328.9716
7643.17302,7174.585913,22406.77989,130690.3309
3015.39941,7039.817261,26666.59652,153867.5293
2920.172604,7066.072884,31798.81471,124676.4725
2779.209227,7220.302713,33619.10858,73713.50965
2585.831297,7312.054714,34544.47658,53966.75574
2455.887475,7224.218426,32221.13791,41539.53411
2326.626731,7088.737424,23590.61255,35792.68394
2266.505538,6819.734584,17046.23074,28185.7564
2331.090377,5264.639869,15243.85871,30573.76636
2330.037354,5070.054147,9459.606332,19373.81985
2350.772761,4825.3816,5736.018458,16333.56134
2380.995604,4654.31512,5162.441785,13893.29658
2475.763222,4617.896073,4490.403652,10173.03172
2623.420217,4855.136213,5442.370008,11696.37532
9181.585542,5075.816514,10185.44777,6651.182994
9834.333267,5261.199104,21647.8666,12331.60139
9023.637084,4946.364105,33934.33556,22516.56282
7816.365532,4626.8875,38298.84364,38527.26472
7049.792113,4408.400642,38225.24615,52223.02024
6861.932256,4446.775185,39164.40883,67751.54269
7161.07035,4481.305408,37915.35341,83038.87388
6990.299683,4439.792728,37503.31228,86583.0921
7054.155196,4489.687368,32215.87097,90657.74078
6982.555051,4452.016924,31702.61514,95930.59185
7010.909817,4429.656659,32360.474,104748.0095
2859.730329,4434.041593,39349.49117,100660.9659
2933.598868,4530.01544,40140.63866,119659.7544
2840.787054,4538.57313,46191.47683,118127.9789
2783.318944,4674.842621,43054.65887,102091.1865
2687.318332,4756.517538,38816.96767,85926.87732
2574.766411,4776.645221,24970.82919,76098.67874
2414.128205,4943.827927,19308.72843,54267.42939
2252.997529,4962.892306,14944.66219,32443.54944
2217.740969,4895.982016,8986.443246,18579.57394
2227.053803,4652.784359,5419.960191,15612.69589
2259.26486,4507.022363,4885.512296,13313.96114
2343.776174,4459.97615,4240.259605,9742.411704
2504.21615,4578.70477,5185.868809,11287.61905
7823.822798,4748.47793,9764.102333,6417.684182
8736.62542,4980.238096,20887.22173,11947.53537
8352.522913,4773.989013,32788.7106,21793.11091
7483.817747,4518.512603,36931.69777,37172.77226
6569.294299,4251.581248,36835.73362,50382.12487
6426.367859,4316.818632,38109.08386,65941.52859
6684.083833,4375.832679,37299.95413,81736.94924
6567.080596,4364.745218,37126.94066,85768.42789
6653.276191,4435.711582,32056.0728,90288.72221
6662.07756,4427.513691,31754.13924,96117.64057
6753.368662,4433.233237,32630.95101,105681.8807
2904.78031,4485.709314,39733.73814,102478.282
2992.734846,4646.362014,40717.07966,122262.5174
2922.294471,4610.810557,47327.73368,121741.9347
2863.861764,4724.360166,43943.95783,105215.8293
2747.998977,4770.07638,39232.18621,88020.36866
2597.369087,4862.611498,25226.70032,76985.74587
2410.77215,5100.371184,19010.2963,53444.17693
2103.070491,6307.985428,11080.12076,20830.01966
2031.02309,6266.582887,7656.996107,13637.56069
2009.013977,6266.818523,4460.189664,10589.66871
2045.962987,6220.755182,4368.472416,10691.18624
2165.562303,6304.926195,6379.30889,9969.902994
2368.409484,6868.384317,10869.60474,15877.73085
11574.94191,7609.639961,21800.423,20893.88693
12495.7047,8088.767073,31462.21083,38997.34372
10505.81346,7947.975036,29634.6429,44330.5225
8923.358041,7895.27677,20437.39337,43243.27626
7921.285555,7560.374778,22254.25509,47156.40934
7620.211023,7563.93558,25262.90281,57173.70605
7755.509302,7625.703069,23079.45361,64914.53781
7619.469671,7643.761448,22034.06527,67383.64059
7527.72228,7559.523738,22126.0976,76120.59795
7543.717514,7450.627337,20429.48766,101205.4162
7693.763655,7306.122261,22385.14284,132541.4856
3095.363327,7266.927725,26984.2577,157696.2759
3036.02641,7377.291328,32530.60999,129491.7537
2897.163932,7574.300707,34511.75953,76824.37498
2675.784919,7647.513803,35302.82683,55854.29506
2516.003988,7436.313566,32530.30033,42568.61628
2344.91022,7193.833739,23632.20019,36128.84917
2241.67598,6930.388676,16484.48619,27034.00082
2166.961897,6619.375808,11149.19515,18644.1034
2099.63719,6415.666864,7895.599309,14054.3583
2068.331371,6386.985336,4571.24742,10856.74343
2093.792794,6294.509777,4451.024688,10908.09279
2199.094843,6321.232141,6447.810838,10077.36361
2396.722753,6805.500139,10936.43477,16001.45944
9238.202656,7258.953766,22096.4188,21191.35291
10547.29415,7773.163526,31567.19506,39187.5244
9048.592092,7701.445623,29723.43315,44478.68875
7985.678627,7757.269845,20580.76231,43489.77158
7309.530755,7494.011206,22439.88365,47447.17298
7115.613774,7484.703868,25357.63996,57265.22187
7237.983071,7541.385548,23202.82274,65025.71739
7174.533014,7569.709057,22152.43876,67425.13175
7129.675474,7485.841268,22217.21956,76043.85611
7137.374179,7377.000393,20508.40749,101021.959
7183.565486,7206.679638,22366.62469,131873.2801
3067.500586,7122.632703,25754.80425,156362.356
2988.855523,7186.584899,31216.26919,127645.2297
2855.20513,7368.697499,33091.76974,75813.85161
2643.656806,7432.541737,33797.60911,55228.48187
2481.937571,7298.327971,30834.55175,42043.50776
2323.221601,7100.749182,23461.37672,35825.0847
2230.704899,6868.514322,16437.72391,26874.07875
2169.669746,6621.540515,11130.65732,18166.89021
2125.535231,6458.855452,6749.431385,13856.12412
2084.919299,6391.864675,4757.987483,10752.95396
2111.365073,6303.102653,4637.575322,10808.11964
2225.120622,6349.110896,5754.824042,10037.56523
2425.840146,6779.001279,9764.818565,15655.97273
7796.015791,7032.32547,23056.40965,20084.7526
9160.028031,7519.333571,32751.92451,36863.68991
8188.891081,7623.132638,27870.83375,42387.37247
7506.476436,7719.622522,21111.9882,41250.28906
7180.192046,7572.571707,20643.67176,45545.10587
7129.525225,7558.747281,23199.03265,54841.09544
7341.980143,7622.097431,21504.21045,62312.85217
7358.303178,7642.999685,20860.58669,64543.06146
7418.768991,7628.660191,19058.68215,73480.89895
7425.976352,7517.709783,18363.83347,97566.24193
7448.345323,7356.41987,19893.74426,127481.126
3124.01468,7237.16056,24050.19681,150271.7828
3008.300536,7237.856514,29469.18778,121390.5599
2854.281339,7379.015644,31923.40883,71607.8457
2633.479445,7419.091361,33256.02558,51974.34127
2468.797449,7296.219344,30049.03254,39516.77062
2314.32268,7106.142859,23427.00291,34154.37052
2234.538914,6904.048161,16217.71434,25906.5143
2155.185627,6585.4847,11025.90449,17932.07585
2114.853557,6420.642567,6725.552024,13779.40974
2082.312623,6371.828388,4756.684398,10736.35364
2111.688924,6285.60639,4644.341729,10796.81377
2228.182375,6337.76456,5780.493143,10077.36368
2445.549848,6790.721201,9897.595648,15786.67024
7909.440666,7051.155524,23383.86781,20292.3603
9408.455119,7534.938266,33002.31611,37041.36274
8598.874253,7648.799175,28009.77047,42456.3135
7967.109624,7740.562633,21139.67017,41187.32055
7628.480764,7578.721733,20608.41637,45353.15583
7530.785247,7530.298418,23048.26641,54388.22327
7777.237978,7611.269866,21387.48508,61842.15453
7765.614374,7614.17634,20686.73329,63899.7765
7810.3393,7572.161194,18844.20739,72545.2357
7828.320839,7446.268087,18095.87809,96109.18598
7914.074968,7285.256721,19608.21644,125696.3272
3099.544229,7214.804265,24842.55383,149048.7973
2996.421368,7249.212048,30277.13657,120816.8374
2844.18973,7405.671044,32827.71897,71312.89982
2623.482789,7450.828762,34245.64996,51754.21283
2466.527325,7319.488547,31261.7352,39441.01839
2313.187542,7126.34745,23445.00948,34095.21144
2234.336367,6931.053663,16237.45206,25857.55065
2151.771388,6601.002998,11068.21015,17895.84275
2119.072362,6455.006548,6784.185782,13793.20018
2093.157035,6425.471417,4813.454617,10777.1233
2131.59256,6358.772048,4715.344759,10867.92769
2260.188801,6431.242962,5880.682814,10170.24762
2470.850621,6877.09125,10029.77999,15892.72762
8858.377397,7164.810882,23507.29183,20327.04169
10361.74449,7617.947719,33093.96288,37011.21572
9470.176408,7719.528502,28002.33021,42344.71586
8642.624826,7769.523891,21074.02323,40942.66765
8104.197559,7557.436753,20443.69485,44834.05183
7897.671165,7520.476823,22913.46984,53871.55064
8075.068904,7561.705696,21138.00463,60862.96679
7975.540539,7543.029231,20378.64787,62685.57653
7980.7951,7500.399441,18562.86396,71142.49703
7992.107711,7374.700575,17835.33494,94163.8847
8110.506206,7216.593216,19302.68115,122907.8074
2993.374576,7080.100345,25067.15908,144165.4044
2893.756498,7083.638504,30148.18725,116724.9463
2734.206355,7208.669302,32526.83868,68595.75276
2527.210066,7266.202314,33952.28489,49853.84758
2398.495284,7144.909292,31485.42318,38330.45721
2264.45372,6992.752505,23026.80429,33353.00292
2190.724717,6703.467667,16267.59651,26223.27608
2279.408599,5209.547461,15146.1409,28839.61629
2275.701083,4953.09384,9871.609182,18458.52014
2315.909859,4734.1215,4363.510087,15801.7294
2343.465021,4557.482069,4655.287323,13521.92728
2432.438999,4503.905204,4497.25404,10035.2232
2576.05107,4697.837085,5175.304283,11431.2955
8531.87189,4814.666709,10255.03125,6193.770669
9183.582838,5021.57715,20257.79119,11618.93201
8678.819255,4820.184544,31415.62828,21601.36016
7672.686133,4547.332119,41067.07049,36847.69114
7103.782066,4392.761682,40776.02635,50170.36871
7088.694865,4459.102978,40896.11619,65336.73757
7379.066877,4477.724535,40384.93242,80146.95739
7323.572298,4466.690925,38607.93071,83957.98378
7352.286311,4457.422721,34766.93787,86899.23577
7327.908612,4436.21227,32565.13396,92382.86305
7502.256031,4501.113434,30175.48716,102642.8415
2990.625688,4551.69039,32925.93516,99491.38043
2930.173284,4466.9778,39129.6872,113071.9281
2860.34627,4507.738601,39686.85343,112430.0272
2779.615235,4613.070106,41091.94742,96398.88387
2691.293342,4724.868186,36018.04834,81292.96207
2568.289593,4750.383595,24199.65953,72207.82863
2374.667812,4841.453106,20973.18505,50927.43527
2230.468726,4908.66013,15344.15901,30808.71121
2200.644282,4790.838818,9537.992925,17902.96004
2234.743665,4569.998231,4214.786828,15270.10331
2258.531869,4395.879174,4473.225925,13044.70251
2340.171822,4341.384208,4324.338172,9672.849065
2495.103237,4415.364882,5014.618908,11077.75487
6986.200921,4432.673885,9982.073247,6047.794607
8182.068817,4735.234205,19678.18855,11310.98238
8196.227685,4670.864945,30457.34442,20941.95203
7512.796505,4454.623642,39672.80475,35547.99942
6749.47785,4247.351396,39441.13778,48423.9095
6700.435863,4349.092364,39977.35213,63770.173
7008.853814,4419.036664,39908.60995,79135.51129
6979.084277,4452.035155,38455.13912,83676.87695
7023.920826,4476.246055,34810.94033,87249.19092
7038.783212,4460.095326,32618.95331,92924.97249
7203.461651,4530.032736,30162.31954,103273.5918
3007.262708,4572.246575,33005.74792,99551.71919
2945.884579,4525.07735,39172.36294,113272.2352
2904.693976,4536.614078,40126.61674,113737.2476
2836.892103,4648.931539,41851.53701,98031.1728
2766.50689,4778.217698,37202.03898,83296.16745
2601.44769,4840.428585,24348.70353,72999.31736
2382.573689,4997.802368,20676.46402,50149.64392
2080.663905,6205.873161,11207.91465,19766.45148
2026.563403,6179.086213,6471.245098,13178.50048
2002.965805,6148.300972,4595.651256,10293.08231
2049.414643,6120.205644,4522.31798,10428.23373
2180.047416,6221.201407,5661.720565,9789.309064
2391.133148,6771.843211,9704.056863,15386.66747
11723.60212,7464.847924,22520.46264,19590.03374
12559.05763,7909.863849,32347.50247,36330.98911
10892.56245,7938.998648,27709.88168,42006.22462
9325.125636,7874.168898,20948.13848,40783.99648
8310.782761,7569.134934,20316.74744,44639.66918
7942.756529,7574.09374,22948.16269,54041.48255
8098.431221,7643.07744,21205.76499,61257.27531
7904.401133,7646.285614,20488.67446,63341.22216
7858.052248,7635.250688,18685.68479,72178.13786
7863.64969,7527.311785,17952.73025,95779.65969
8066.880741,7411.218653,19511.85634,125603.8729
3099.471643,7354.917775,25856.76053,148659.5172
3036.492476,7479.378745,31336.99727,122041.0377
2878.507341,7670.024163,33955.36631,71974.87345
2650.079853,7742.268954,35353.55417,52163.03566
2485.214563,7458.970897,32627.74204,39692.24136
2307.769767,7165.677775,23315.31596,34015.52206
2193.274541,6849.763174,15925.15361,25410.5509
2106.760392,6493.23766,10849.72166,17531.61492
2062.906742,6307.573032,6629.991441,13421.81979
2033.618672,6264.253861,4703.52851,10461.71628
2071.749205,6208.377246,4611.115471,10547.28452
2201.732731,6303.209991,5757.101902,9896.616442
2412.980875,6840.519098,9852.909127,15532.35432
10404.18846,7347.862839,22934.1557,19877.75131
11781.70593,7852.598353,32597.35853,36497.93703
10325.13668,7836.015877,27600.67674,41762.28396
8979.854222,7782.809462,20798.17042,40445.99263
8145.978706,7513.041632,20169.8464,44302.51514
7852.067658,7517.313565,22729.4415,53580.82305
8047.049099,7600.700439,21021.02855,60843.36747
7920.026709,7620.054837,20328.18827,62993.78429
7931.92792,7612.910683,18547.02589,71802.61804
7979.127291,7513.843216,17847.45614,95378.78386
8210.306258,7429.60833,19484.15332,125568.9477
3079.33538,7332.800148,26166.74575,148087.258
3002.20227,7406.806132,31521.47845,120883.3568
2848.963564,7580.733714,34173.66552,71330.83341
2625.823157,7640.991345,35590.43386,51697.86197
2462.660115,7394.747309,32823.70559,39334.21029
2290.088966,7121.746096,23148.6207,33750.17889
2182.912414,6834.229056,15865.38325,25285.31833
2075.069368,6408.894742,10674.80753,17301.80196
2031.016407,6221.460015,6516.161993,13241.93688
2005.006051,6183.774497,4623.525407,10333.25097
2041.498393,6125.242162,4524.834142,10408.79625
2168.437061,6219.321411,5651.815456,9758.37735
2368.52555,6746.912312,9622.952638,15246.35295
11321.85711,7329.806846,22332.3707,19401.98086
12630.9594,7799.758797,31899.31946,35772.36619
11094.67798,7811.35717,27199.59305,41225.67785
9682.724742,7789.934858,20583.91943,40114.73884
8765.128056,7534.354999,20024.53616,44107.58729
8451.997718,7574.109408,22697.16708,53644.33743
8682.336447,7678.434495,21044.95762,61050.31955
8565.695072,7725.928632,20440.63402,63490.66836
8571.492072,7739.868455,18693.1897,72604.64843
8631.992395,7657.097718,18009.45419,96634.66365
8873.606457,7533.83387,19546.33069,126579.0926
3098.10484,7413.247979,27390.57332,148655.0251
3022.939648,7508.629363,32624.22468,121517.7834
2860.787607,7678.550071,35207.14385,71595.6065
2632.907195,7726.234821,36646.14326,51840.66565
2468.754969,7437.137428,33977.3933,39444.05656
2293.542108,7131.061022,23112.35423,33843.79673
2184.115235,6833.603112,15811.77814,25333.78273
2096.693931,6468.446579,10701.73194,17472.25722
2053.464265,6293.162234,6520.575342,13387.06409
2018.29553,6239.052215,4604.094918,10405.33495
2048.298117,6173.063495,4496.897305,10455.79078
2165.548418,6255.399252,5606.516982,9761.560004
2370.449831,6825.62286,9579.1402,15293.68083
12336.15655,7614.871911,22232.17833,19410.30381
13142.69655,7986.908676,31977.75157,35982.76884
11270.15493,7922.546447,27259.92071,41448.43778
9629.251696,7817.158703,20509.74594,40153.39067
